speed
5.0404860000000005
17.270491
0.0
23.270002
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.750004
15.511857
0.0
12.462508
0.0
0.0
0.7410800000000001
26.350008000000003
1.20204
0.0
0.0
24.120598
15.620079999999998
0.0
26.120018
3.100064
0.0
0.0
16.26
0.0
0.0
25.540031
0.0
25.970192
17.503301999999998
23.640007
0.0
0.0
0.0
3.780331
27.690182
26.330002
24.110168
28.380213
0.0
22.270144
0.0
9.65
0.0
30.540009
29.140907
0.11
27.620018
0.0
0.0
0.0
3.314363
23.43
7.870006
0.0
29.750027000000003
28.100002000000003
0.1
14.370004000000002
25.020073
0.0
0.0
9.873693
0.0
1.2719280000000002
29.020008
0.0
19.620003
15.735085
0.0
23.200106
0.0
23.110176
0.0
26.471277
0.0
0.0
0.0
22.51
1.480304
13.350374
18.160175
0.0
13.541196
0.0
4.44
0.0
27.590588
19.060757
8.642315
15.421297
4.621308999999999
0.0
26.54068
8.880022
12.280102
14.610085
0.0
5.204238
11.532497
24.500294
0.0
14.470056
0.0
0.0
25.520002
29.810007
0.0
27.310045
13.000015
24.660072
27.670956
0.0
6.661471000000001
1.48
17.690002
23.962135
29.48
20.360298
29.420061
12.030935
0.0
23.650103
0.0
0.0
27.170029
20.241543
6.771661999999999
0.0
0.0
0.0
1.6131030000000002
0.11
4.8408370000000005
15.882468
23.410009
0.0
0.0
14.72087
0.0
12.011204
0.0
5.751469
0.0
0.0
25.050007
0.0
0.1
0.0
0.0
0.0
13.310004
29.420015000000003
0.25
0.0
0.08
27.500017
0.0
24.740002
0.0
1.070047
26.670008000000003
10.86
8.410006
0.0
16.470001
0.01
0.0
25.530003
13.310004
0.0
0.0
0.08
0.0
0.0
0.0
10.05008
0.0
8.720092
25.540031
15.690717
0.955092
15.421297
0.902497
0.0
0.0
30.26008
15.532176000000002
0.0
13.575319
0.0
0.0
0.0
10.470077
11.101302
23.030035
7.822071
0.0
20.030064000000003
0.0
2.604918
0.0
0.0
29.110558
24.610344
0.0
16.430048
0.0
24.810019
14.131713
0.330151
0.0
23.690077
0.0
27.540001
1.26004
11.780271
15.254249
0.0
22.960009
15.690717
15.980378
0.0
9.31
0.0
25.10051
25.700008
24.790165
25.76063
0.0
0.0
0.0
0.0
0.0
0.0
0.385876
0.0
0.0
22.49
16.180079
0.0
15.735085
14.16
17.991344
24.868134
9.31
0.0
0.0
15.95005
20.44001
1.213343
16.142605
6.280797
25.970325
8.010306
14.520995999999998
23.230053
0.0
23.29002
10.41
0.0
15.750004
0.0
27.180737
0.0
0.0
0.0
23.16
24.360462
17.103582
26.920046000000003
26.670029
0.0
0.0
0.0
0.0
18.370012
0.0
0.0
3.100064
28.662136
24.980721
0.431741
0.0
24.8302
0.0
20.610001
29.190002000000003
0.0
18.091591
0.0
0.0
0.0
0.0
26.300001
20.360298
12.810766
0.0
0.0
13.923021
0.0
0.0
0.0
0.0
26.270002
22.500019
19.0
24.960096
17.85034
0.0
18.660172
0.0
21.99
0.0
0.0
0.0
0.0
0.0
0.0
5.500009
14.554704
17.024467
0.968762
24.110168
0.0
0.0
28.02
25.962225
27.889999
25.870031
14.642873000000002
0.0
11.97221
28.270018
29.000027000000003
0.0
2.23009
10.270312
28.620064000000003
3.201265
26.550423
0.0
15.581415
27.540003
26.640091
17.420141
5.540325
15.421297
28.640028000000004
0.0
0.11
0.11
0.0
15.63008
0.0
0.0
6.990864999999999
1.422744
2.560019
0.0
4.097036
28.730043
0.0
0.0
0.385876
0.0
0.0
0.0
0.0
26.110275
4.16
0.0
0.0
27.480589
3.16057
0.0
26.980007
0.0
15.650319
5.430451000000001
15.32
0.0
0.0
0.75
0.07
16.142605
0.0
28.110044
3.460231
13.290184
11.97221
22.500019
0.0
24.800009
4.540044
29.370016
0.0
27.300007
13.951294
0.0
9.280345
0.0
12.36131
14.790663
0.385876
15.910153
3.871046
0.0
0.6
0.0
0.0
0.0
1.318484
0.0
0.0
7.520326
0.0
15.613077
0.0
0.0
0.0
0.0
15.310837
11.221288
3.27185
13.781049
24.570002
0.0
6.721673
14.121023
28.02
0.0
26.970066
30.680016
2.990017
11.001313
0.0
27.860146000000004
12.400908
25.23
0.0
12.690192
13.641323000000002
0.0
26.770002
13.670443
10.555161
29.150015000000003
9.350021
21.360003
14.121023
0.0
1.318484
0.774145
23.73
0.0
12.410402
27.990015000000003
0.05
0.0
0.0
13.35024
1.190042
2.540315
27.410067
16.38015
0.0
3.080584
0.0
30.680016
26.970066
14.90097
0.0
0.0
0.11
28.360346000000003
20.360298
0.0
7.822071
20.879999
0.0
0.0
13.310004
12.792443
22.390018
0.0
22.510221
8.94005
30.680016
18.550066
9.70167
24.850454
0.0
28.140347
3.460361
0.0
21.860003
0.0
0.0
0.0
0.0
8.090155000000001
25.930002
27.49
23.880352
28.800209
29.810007
9.353615
8.090155000000001
0.0
12.36131
1.400036
28.02
27.091154
0.0
11.55
23.660019
0.01
24.110052
16.620434
13.830611
0.0
0.0
0.0
10.120711
7.240006
16.940145
0.0
25.970192
22.17
0.0
8.85
27.590046
26.960117
0.0
25.870031
13.061241
30.540009
15.813873999999998
0.0
27.080894
0.0
17.703266
0.07
2.991321
17.570002
10.91264
0.0
0.0
0.0
25.170097
0.0
0.0
23.85041
0.385876
23.690077
23.49
22.840019
0.0
9.240005
0.0
0.0
0.0
27.770008
14.780004000000002
29.120001
0.650077
0.0
6.230201
27.340149
0.0
29.420015000000003
7.720006
26.770008
27.790407
0.0
0.0
0.0
0.0
0.97
7.710058
10.120711
14.851215
25.920094
0.0
0.0
1.221024
0.0
0.0
12.961115
0.0
0.0
0.0
0.0
16.420048
0.0
0.0
15.700012
0.0
0.0
25.430033
26.241009
0.0
16.360004
26.4
0.0
16.066303
0.0
9.820082
29.642185
0.0
24.121195
0.0
0.0
0.0
0.0
8.620371
16.730106
3.9
15.581415
0.0
29.120043
0.0
0.0
0.0
27.010008000000003
1.940232
12.310147
26.760269
0.0
13.140035
30.540009
13.350094
27.180008
1.420141
15.882468
1.420035
0.0
18.700216
0.401123
12.670063
22.330322
20.85
0.0
0.0
0.0
0.0
24.580072
9.42234
12.32
0.0
0.0
1.840109
17.991344
22.030657
23.920101000000003
13.97009
0.0
0.0
0.0
0.0
3.530056
0.0
23.940033
5.230773999999999
13.61
0.0
0.0
15.63008
0.0
0.0
0.0
0.0
0.0
0.7833899999999999
13.040034
0.1
4.340737
28.060785
30.310198
0.0
27.07003
0.0
0.0
4.8408370000000005
22.780561
26.43037
0.0
25.870031
24.220007
9.400899
0.0
15.610028
0.0
0.0
29.63114
26.570017
22.730003
23.320009
7.28011
0.0
0.0
0.0
27.590090000000004
24.960001
0.0
0.0
0.0
10.26059
23.35
0.0
30.540009
0.0
1.3200379999999998
0.0
23.190311
30.680016
0.0
0.0
0.0
3.970201
13.641323000000002
0.11
28.990007
12.431453
0.0
24.960001
0.0
16.26
26.070047
26.470121
12.481297
0.8814190000000001
8.090155000000001
0.0
0.0
0.0
24.940001
7.822071
25.920069
26.640091
10.560801
0.0
0.0
25.770002
0.385876
25.76063
11.55
25.470385
28.380213
24.870245
28.000002
0.0
13.21
4.39
0.88
0.0
0.0
20.250002
0.0
26.950068
5.482052
0.0
3.750053
0.0
14.620086
1.641493
0.0
0.0
7.340981
27.379999
23.920008
26.220001
9.940246
21.670021
0.349285
15.910153
29.800007
27.920002
3.880116000000001
0.0
15.430392
0.0
0.0
4.694262999999999
0.0
15.201895
7.290062
0.0
0.0
0.0
28.400085
