fw,lts,ttr,af,ttl,size,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,group_id,stored_timestamp
5020,33,33.186134,4,121.0,48,0,3,3,11.635279,11.725653,11.6775326667,51193503,1002216,2023-03-22 21:23:03,51193503,1679520184
5040,37,101.845151,4,119.0,48,0,3,3,10.530905,10.668632,10.5802356667,51193503,1002508,2023-03-22 21:23:04,51193503,1679520187
5020,63,9.693882,4,112.0,48,0,3,3,304.994586,305.027476,305.010505,51193503,1002660,2023-03-22 21:23:04,51193503,1679520185
5020,56,17.886904,4,119.0,48,0,3,3,1.998233,3.676056,2.602304,51193503,1002787,2023-03-22 21:23:04,51193503,1679520187
5030,7,18.333267,4,56.0,48,0,3,3,13.831337,13.890217,13.8594313333,51193503,1002900,2023-03-22 21:23:04,51193503,1679520185
5030,34,8.75441,4,122.0,48,0,3,3,0.7470519999999999,17.67218,6.3941436667,51193503,1003045,2023-03-22 21:23:04,51193503,1679520191
5040,49,21.725139,4,122.0,48,0,3,3,6.520103,6.609755,6.564598,51193503,1003335,2023-03-22 21:23:04,51193503,1679520188
5080,29,487.738014,4,114.0,48,0,3,3,63.946321,175.348621,118.9489983333,51193503,1003468,2023-03-22 21:23:05,51193503,1679520191
5040,4842771,23.383727,4,57.0,48,0,3,3,12.238574,12.308838,12.2806206667,51193503,1004006,2023-03-22 21:23:08,51193503,1679520185
5040,57,26.83126,4,58.0,48,0,3,3,21.57164,22.951238,22.1829343333,51193503,1004050,2023-03-22 21:23:04,51193503,1679520195
5040,32,22.727594,4,118.0,48,0,3,3,0.796744,0.8458669999999999,0.8147716667,51193503,1004307,2023-03-22 21:23:04,51193503,1679520186
5080,49,9.273918,4,60.0,48,0,3,3,1.3123559999999999,1.3941400000000002,1.3578346667,51193503,1004481,2023-03-22 21:23:04,51193503,1679520185
5040,42,26.117583,4,121.0,48,0,3,3,10.557845,10.696177,10.628504,51193503,1004782,2023-03-22 21:23:04,51193503,1679520191
5040,16,35.975068,4,54.0,48,0,3,3,28.482252,29.131284,28.7194783333,51193503,1004857,2023-03-22 21:23:04,51193503,1679520185
5080,36,46.145295,4,119.0,48,0,3,3,11.870933,12.006903,11.9227693333,51193503,1004908,2023-03-22 21:23:04,51193503,1679520185
5080,21,33.504379,4,118.0,48,0,3,3,20.921483,24.989114,23.537364,51193503,1005401,2023-03-22 21:23:04,51193503,1679520186
5080,36,42.234877,4,113.0,48,0,3,3,32.764558,32.896858,32.833111,51193503,1005505,2023-03-22 21:23:04,51193503,1679520190
5080,77,43.206784999999996,4,110.0,48,0,3,3,8.676972,9.357096,9.0426813333,51193503,10221,2023-03-22 21:23:05,51193503,1679520194
5080,17,18.429316,4,122.0,48,0,3,3,7.263839,7.47444,7.3762196667,51193503,11166,2023-03-22 21:23:04,51193503,1679520191
5080,20,2.38896,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,51193503,11374,2023-03-22 21:23:01,51193503,1679520192
5080,81,40.785534,4,116.0,48,0,3,3,100.009423,100.582765,100.24868,51193503,11649,2023-03-22 21:23:04,51193503,1679520185
5080,62,23.703454999999998,4,57.0,48,0,3,3,4.391065,4.427085,4.4094933333,51193503,11942,2023-03-22 21:23:04,51193503,1679520185
5080,31,16.704391,4,55.0,48,0,3,3,5.265716,5.298906,5.2870063333,51193503,12053,2023-03-22 21:23:04,51193503,1679520185
5080,59,15.955302,4,122.0,48,0,3,3,10.797375,10.86354,10.824748,51193503,13210,2023-03-22 21:23:05,51193503,1679520188
5080,75,48.307744,4,57.0,48,0,3,3,1.978778,2.052277,2.0090406667,51193503,13271,2023-03-22 21:23:03,51193503,1679520184
5080,80,51.335636,4,57.0,48,0,3,3,2.1274319999999998,2.173407,2.1445286667,51193503,13982,2023-03-22 21:23:03,51193503,1679520184
5080,20,230.816457,4,54.0,48,0,3,3,102.422702,164.967829,138.637163,51193503,14314,2023-03-22 21:23:06,51193503,1679520187
4790,94,59.0,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,51193503,1457,2023-03-22 21:23:17,51193503,1679520199
5080,5,27.225941,4,120.0,48,0,3,3,3.864978,3.881948,3.8710063333,51193503,15051,2023-03-22 21:23:03,51193503,1679520187
5080,52,46.333502,4,121.0,48,0,3,3,6.9371100000000006,7.216376,7.052494,51193503,16720,2023-03-22 21:23:04,51193503,1679520188
5080,34,15000.4111,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,51193503,17554,2023-03-22 21:23:15,51193503,1679520200
5080,6,64.47775,4,115.0,48,0,3,3,41.230982,44.790482,43.2438853333,51193503,17580,2023-03-22 21:23:04,51193503,1679520184
5080,46,5044.020483,4,60.0,48,0,3,3,7.108287,7.121457,7.1127766667,51193503,17816,2023-03-22 21:23:09,51193503,1679520191
5080,65,112.831473,4,118.0,48,0,3,3,45.17056,45.241636,45.214524,51193503,18567,2023-03-22 21:23:06,51193503,1679520192
5080,2,34.098916,4,110.0,48,0,3,3,23.724427,23.95399,23.8276633333,51193503,19195,2023-03-22 21:23:04,51193503,1679520191
5080,76,75.310648,4,114.0,48,0,3,3,30.47204,30.5841,30.518374,51193503,19298,2023-03-22 21:23:04,51193503,1679520186
5080,74,71.858082,4,56.0,48,0,3,3,32.368805,32.396922,32.3824916667,51193503,19302,2023-03-22 21:23:05,51193503,1679520188
5080,70,31.79729,4,117.0,48,0,3,3,5.741087,7.267326,6.481793,51193503,19310,2023-03-22 21:23:04,51193503,1679520190
5080,65,26.414005,4,121.0,48,0,3,3,8.481895,8.597094,8.539508,51193503,19777,2023-03-22 21:23:04,51193503,1679520189
5080,10,33.229694,4,114.0,48,0,3,3,4.609155,5.016321,4.7575773333,51193503,19815,2023-03-22 21:23:04,51193503,1679520186
5080,21,64.164013,4,116.0,48,0,3,3,22.943481,23.027561,22.9755373333,51193503,19997,2023-03-22 21:23:05,51193503,1679520190
4790,146,59.0,4,60.0,48,0,3,3,14.150403,15.411458,14.5958426667,51193503,2044,2023-03-22 21:23:05,51193503,1679520186
5080,85,25.281867,4,121.0,48,0,3,3,2.33524,2.433866,2.3904053333,51193503,20478,2023-03-22 21:23:04,51193503,1679520186
5080,36,54.00608,4,119.0,48,0,3,3,31.743091,32.209644,31.9737926667,51193503,21227,2023-03-22 21:23:05,51193503,1679520195
5080,49,100.271996,4,114.0,48,0,3,3,17.646218,18.173581,17.8672856667,51193503,21678,2023-03-22 21:23:05,51193503,1679520187
5080,23,63.046008,4,116.0,48,0,3,3,22.168909,24.153282,23.34545,51193503,21795,2023-03-22 21:23:06,51193503,1679520187
5080,61,38.157473,4,120.0,48,0,3,3,6.707982,6.867737,6.790547,51193503,22017,2023-03-22 21:23:03,51193503,1679520188
5080,40,35.356066,4,116.0,48,0,3,3,30.164674,30.274168,30.217482,51193503,22496,2023-03-22 21:23:04,51193503,1679520188
5080,59,37.264558,4,117.0,48,0,3,3,14.760094,15.034407,14.860511,51193503,22980,2023-03-22 21:23:03,51193503,1679520190
5080,3,20.45733,4,60.0,48,0,3,3,10.723255,10.74409,10.7327363333,51193503,23076,2023-03-22 21:23:04,51193503,1679520191
5080,68,35.628372,4,61.0,48,0,3,3,0.983576,1.147532,1.0782366667,51193503,23193,2023-03-22 21:23:04,51193503,1679520194
5080,45,56.631047,4,121.0,48,0,3,3,1.247623,1.297728,1.2664763333,51193503,23214,2023-03-22 21:23:04,51193503,1679520191
5080,83,84.432851,4,56.0,48,0,3,3,36.208255,36.417547,36.300908,51193503,23268,2023-03-22 21:23:04,51193503,1679520184
5080,9,61.36753,4,117.0,48,0,3,3,1.037573,1.137314,1.1020686667,51193503,23433,2023-03-22 21:23:05,51193503,1679520185
5080,28,36.97187,4,119.0,48,0,3,3,8.603786,10.721281,9.6398526667,51193503,23581,2023-03-22 21:23:06,51193503,1679520188
5080,11,30.444521,4,109.0,48,0,3,3,9.240164,9.341789,9.2970673333,51193503,23685,2023-03-22 21:23:06,51193503,1679520191
5080,101,60.658419,4,105.0,48,0,3,3,50.180461,50.354237,50.264201,51193503,23971,2023-03-22 21:23:05,51193503,1679520186
5080,17,17.170425,4,119.0,48,0,3,3,10.591765,11.203645,10.8282766667,51193503,24221,2023-03-22 21:23:03,51193503,1679520184
5080,15,15000.998145,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,51193503,24480,2023-03-22 21:23:16,51193503,1679520196
5080,112,31.965464,4,111.0,48,0,3,3,10.160954,21.355489,15.3030303333,51193503,24559,2023-03-22 21:23:09,51193503,1679520187
5080,69,42.536426,4,120.0,48,0,3,3,24.300937,24.310322,24.3055303333,51193503,24811,2023-03-22 21:23:04,51193503,1679520185
5080,3,29.753408,4,118.0,48,0,3,3,6.394983,6.480199,6.449437,51193503,24970,2023-03-22 21:23:04,51193503,1679520184
5080,38,60.607977,4,57.0,48,0,3,3,35.210725,35.298256,35.255674,51193503,25203,2023-03-22 21:23:04,51193503,1679520191
5070,62,10009.940622,4,120.0,48,0,3,3,6.923342,6.972308,6.9451426667,51193503,25270,2023-03-22 21:23:14,51193503,1679520194
5080,5,27.531931,4,110.0,48,0,3,3,26.241196,26.91923,26.5117036667,51193503,25323,2023-03-22 21:23:03,51193503,1679520184
5080,4,18.02333,4,60.0,48,0,3,3,8.78935,8.842781,8.8191723333,51193503,25329,2023-03-22 21:23:04,51193503,1679520187
5080,73,54.89887,4,117.0,48,0,3,3,169.439537,169.489564,169.4597623333,51193503,25605,2023-03-22 21:23:11,51193503,1679520187
5080,83,33.667025,4,121.0,48,0,3,3,9.926988,11.733898,10.580259999999999,51193503,26231,2023-03-22 21:23:06,51193503,1679520189
5080,28,20.651039,4,107.0,48,0,3,3,18.566306,19.218882,18.9403336667,51193503,26458,2023-03-22 21:23:04,51193503,1679520185
5080,34,38.807208,4,119.0,48,0,3,3,1.187927,3.19605,2.2804583333,51193503,27804,2023-03-22 21:23:04,51193503,1679520186
5080,12,12.853638,4,121.0,48,0,3,3,4.654379,4.695099,4.6711073333,51193503,27920,2023-03-22 21:23:04,51193503,1679520191
5080,26,63.923846,4,122.0,48,0,3,3,11.291927,11.343802,11.3240253333,51193503,28273,2023-03-22 21:23:03,51193503,1679520184
5080,12,16.443843,4,59.0,48,0,3,3,14.010663,14.268283,14.130773,51193503,28632,2023-03-22 21:23:04,51193503,1679520187
5080,9,87.118753,4,112.0,48,0,3,3,15.069178,15.119994,15.0998416667,51193503,28922,2023-03-22 21:23:05,51193503,1679520194
5080,80,29.618787,4,122.0,48,0,3,3,6.5002189999999995,6.7900030000000005,6.5971266667,51193503,28925,2023-03-22 21:23:04,51193503,1679520185
5080,30,25.799432,4,118.0,48,0,3,3,22.412488,23.475529,22.8092286667,51193503,29340,2023-03-22 21:23:04,51193503,1679520185
5080,32,61.682755,4,119.0,48,0,3,3,48.346968,48.996661,48.7625226667,51193503,29341,2023-03-22 21:23:03,51193503,1679520185
5080,47,51.66476,4,113.0,48,0,3,3,29.157021,30.372951,29.5654876667,51193503,29415,2023-03-22 21:23:04,51193503,1679520191
5080,88,15.439608,4,119.0,48,0,3,3,14.580611,14.900539,14.7047113333,51193503,30013,2023-03-22 21:23:03,51193503,1679520187
5080,33,10016.273543,4,117.0,48,0,3,3,16.771966,16.873756,16.834234,51193503,30511,2023-03-22 21:23:14,51193503,1679520197
5080,19,21.321156,4,117.0,48,0,3,3,5.042565,5.106316,5.0714356667,51193503,30795,2023-03-22 21:23:03,51193503,1679520197
5080,61,14.788794,4,120.0,48,0,3,3,4.066974,4.990377,4.39203,51193503,31112,2023-03-22 21:23:04,51193503,1679520189
5080,68,78.037102,4,52.0,48,0,3,3,28.30997,28.632973,28.454389,51193503,31457,2023-03-22 21:23:04,51193503,1679520186
5080,2,12.433331,4,122.0,48,0,3,3,1.188633,1.232887,1.2170473333,51193503,31621,2023-03-22 21:23:04,51193503,1679520189
5080,88,46.675544,4,121.0,48,0,3,3,6.100378,6.127683,6.113458,51193503,31800,2023-03-22 21:23:03,51193503,1679520185
5080,35,42.143132,4,118.0,48,0,3,3,8.405113,8.879452,8.6567416667,51193503,31849,2023-03-22 21:23:04,51193503,1679520192
5080,0,28.569477,4,120.0,48,0,3,3,9.712571,9.771827,9.7509913333,51193503,32068,2023-03-22 21:23:03,51193503,1679520184
5080,79,30.785739,4,121.0,48,0,3,3,3.295708,3.334792,3.3134606667,51193503,32358,2023-03-22 21:23:04,51193503,1679520191
5080,43,26.295548,4,122.0,48,0,3,3,0.7036939999999999,0.730113,0.7183666667,51193503,32480,2023-03-22 21:23:03,51193503,1679520184
5080,45,10059.320345,4,115.0,48,0,3,3,39.990735,40.51449,40.286906,51193503,33211,2023-03-22 21:23:14,51193503,1679520198
4770,60,59.0,4,122.0,48,0,3,3,0.60201,0.6585449999999999,0.6307349999999999,51193503,33283,2023-03-22 21:23:05,51193503,1679520190
5080,93,34.847439,4,120.0,48,0,3,3,9.705998,11.321041,10.2723906667,51193503,33421,2023-03-22 21:23:02,51193503,1679520191
4790,24,59.0,4,56.0,48,0,3,3,38.95988,39.550472,39.230216,51193503,3344,2023-03-22 21:23:05,51193503,1679520186
4770,63,59.0,4,59.0,48,0,0,3,-1.0,-1.0,-1.0,51193503,33462,2023-03-22 21:23:15,51193503,1679520199
5080,71,38.624018,4,57.0,48,0,3,3,14.54996,14.603585,14.5758446667,51193503,33536,2023-03-22 21:23:03,51193503,1679520184
5080,21,11.090481,4,59.0,48,0,3,3,6.751711,6.948613,6.862672,51193503,33572,2023-03-22 21:23:03,51193503,1679520184
5080,28,22.355102,4,118.0,48,0,3,3,64.118179,65.050567,64.7050453333,51193503,33748,2023-03-22 21:23:05,51193503,1679520187
5080,82,48.576779,4,119.0,48,0,3,3,25.117166,28.361618,26.2371896667,51193503,33789,2023-03-22 21:23:03,51193503,1679520187
4790,145,59.0,4,118.0,48,0,3,3,10.461698,13.114371,11.4024983333,51193503,3407,2023-03-22 21:23:06,51193503,1679520195
5080,17,26.980285,4,118.0,48,0,3,3,6.407312,6.667458,6.4971273333,51193503,34125,2023-03-22 21:23:02,51193503,1679520184
4790,21,59.0,4,54.0,48,0,3,3,38.013704,57.707532,44.8099933333,51193503,3433,2023-03-22 21:23:06,51193503,1679520186
5080,88,32.317577,4,118.0,48,0,3,3,2.419457,2.599209,2.486576,51193503,34694,2023-03-22 21:23:04,51193503,1679520186
4790,114,59.0,4,58.0,48,0,3,3,55.630091,56.239116,55.8392433333,51193503,3676,2023-03-22 21:23:03,51193503,1679520186
4790,78,59.0,4,61.0,48,0,3,3,14.661891,14.832387,14.723331,51193503,4016,2023-03-22 21:23:05,51193503,1679520186
4790,104,59.0,4,55.0,48,0,3,3,15.625731,16.2793,15.9710756667,51193503,4165,2023-03-22 21:23:08,51193503,1679520191
4790,8,59.0,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,51193503,434,2023-03-22 21:23:17,51193503,1679520198
4790,67,59.0,4,117.0,48,0,3,3,6.812162,6.9619219999999995,6.869506,51193503,4649,2023-03-22 21:23:04,51193503,1679520186
4790,86,59.0,4,109.0,48,0,3,3,26.256389,26.837765,26.640645,51193503,4726,2023-03-22 21:23:06,51193503,1679520187
4790,70,59.0,4,121.0,48,0,3,3,5.962753,7.884289,6.710529,51193503,4741,2023-03-22 21:23:04,51193503,1679520186
4790,151,59.0,4,54.0,48,0,3,3,42.412809,44.132361,43.111433,51193503,4842,2023-03-22 21:23:05,51193503,1679520190
5080,30,43.676001,4,122.0,48,0,3,3,7.014667,7.5675419999999995,7.2053473333,51193503,50126,2023-03-22 21:23:03,51193503,1679520189
5080,24,52.449459,4,120.0,48,0,3,3,12.049792,12.213834,12.1235836667,51193503,50328,2023-03-22 21:23:04,51193503,1679520185
5080,78,136.089917,4,60.0,48,0,3,3,6.128333,6.265542,6.1793333333,51193503,50525,2023-03-22 21:23:05,51193503,1679520186
5080,35,18.335458,4,57.0,48,0,3,3,9.76125,14.839292,12.3658473333,51193503,50581,2023-03-22 21:23:05,51193503,1679520186
5080,11,32.838458,4,120.0,48,0,3,3,3.225,3.358542,3.2864306667,51193503,50613,2023-03-22 21:23:05,51193503,1679520185
5080,71,22.108376,4,117.0,48,0,3,3,4.409375,4.684792,4.508264,51193503,50728,2023-03-22 21:23:05,51193503,1679520186
5080,16,5042.166836,4,114.0,48,0,3,3,26.976833,27.149542,27.0776526667,51193503,51496,2023-03-22 21:23:09,51193503,1679520190
5080,9,45.078167,4,60.0,48,0,3,3,2.099667,2.295125,2.168139,51193503,51685,2023-03-22 21:23:04,51193503,1679520184
5080,5,34.135875,4,120.0,48,0,3,3,11.551417,11.972417,11.7187223333,51193503,51695,2023-03-22 21:23:06,51193503,1679520186
5080,59,14983.791257,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,51193503,52280,2023-03-22 21:23:16,51193503,1679520201
5080,54,19.129208,4,119.0,48,0,3,3,22.724792,22.90775,22.8351113333,51193503,52806,2023-03-22 21:23:06,51193503,1679520187
5080,11,150.540208,4,116.0,48,0,3,3,16.250875,21.232125,18.2758193333,51193503,52954,2023-03-22 21:23:06,51193503,1679520196
5080,87,51.454916,4,114.0,48,0,3,3,30.630209,30.857625,30.722875,51193503,53055,2023-03-22 21:23:05,51193503,1679520196
5080,59,41.435625,4,115.0,48,0,3,3,26.806209,27.085958,26.934361,51193503,53076,2023-03-22 21:23:04,51193503,1679520184
5080,49,72.890333,4,118.0,48,0,3,3,25.053125,29.221375,26.9284443333,51193503,53170,2023-03-22 21:23:04,51193503,1679520191
5080,47,157.87875,4,116.0,48,0,3,3,34.019458,35.53325,34.691986,51193503,53270,2023-03-22 21:23:06,51193503,1679520189
4790,138,59.0,4,116.0,48,0,3,3,11.030786,19.960324,14.2901786667,51193503,533,2023-03-22 21:23:04,51193503,1679520187
5080,1,121.358084,4,55.0,48,0,3,3,47.559541,48.632584,48.24775,51193503,53399,2023-03-22 21:23:04,51193503,1679520186
5080,50,29.223125,4,119.0,48,0,3,3,17.201833,17.43625,17.3481526667,51193503,53809,2023-03-22 21:23:04,51193503,1679520194
5080,16,15.031208,4,118.0,48,0,3,3,4.447833,4.56625,4.4874303333,51193503,54110,2023-03-22 21:23:03,51193503,1679520184
5080,68,26.180416,4,119.0,48,0,3,3,3.203041,3.319209,3.2718886667,51193503,54408,2023-03-22 21:23:03,51193503,1679520185
5080,7,23.057958,4,121.0,48,0,3,3,15.062375,15.322208,15.1534166667,51193503,54477,2023-03-22 21:23:05,51193503,1679520197
5080,62,42.814833,4,116.0,48,0,3,3,5.084083,5.469417,5.2410833333,51193503,54597,2023-03-22 21:23:05,51193503,1679520184
5080,62,29.190708,4,119.0,48,0,3,3,10.094667,10.469709,10.2217363333,51193503,55043,2023-03-22 21:23:03,51193503,1679520185
5080,48,10.687125,4,121.0,48,0,3,3,1.064166,1.5031249999999998,1.2473746667,51193503,55342,2023-03-22 21:23:05,51193503,1679520186
5080,27,54.949125,4,117.0,48,0,3,3,12.493958,13.098125,12.8434583333,51193503,55634,2023-03-22 21:23:04,51193503,1679520193
5080,31,60.5925,4,114.0,48,0,3,3,34.227458,34.422834,34.3013056667,51193503,55706,2023-03-22 21:23:05,51193503,1679520190
5080,35,50.01025,4,56.0,48,0,3,3,28.915125,30.482958,29.9007913333,51193503,55795,2023-03-22 21:23:05,51193503,1679520185
5080,61,30.241599,4,116.0,48,0,3,3,14.743964,14.987027,14.8738963333,51193503,60008,2023-03-22 21:23:03,51193503,1679520194
5080,40,18.099704,4,121.0,48,0,3,3,6.59693,6.7721409999999995,6.6824466667,51193503,6025,2023-03-22 21:23:07,51193503,1679520188
5080,38,52.63024,4,122.0,48,0,3,3,0.743972,1.316141,1.0088266667,51193503,6094,2023-03-22 21:23:07,51193503,1679520188
5080,76,15.698367,4,119.0,48,0,3,3,5.210333,6.308998,5.901599,51193503,61153,2023-03-22 21:23:04,51193503,1679520186
5080,48,14995.345566,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,51193503,61401,2023-03-22 21:23:16,51193503,1679520197
5080,50,20.186752,4,118.0,48,0,3,3,9.57842,10.039552,9.7451413333,51193503,6198,2023-03-22 21:23:04,51193503,1679520188
5080,89,48.946887,4,116.0,48,0,3,3,18.020881,18.392996,18.158254,51193503,62308,2023-03-22 21:23:06,51193503,1679520193
5080,11,50.208587,4,118.0,48,0,3,3,34.215643,34.409416,34.305836,51193503,62311,2023-03-22 21:23:04,51193503,1679520192
5080,45,61.076108,4,116.0,48,0,3,3,28.018335,28.154348,28.086928,51193503,62529,2023-03-22 21:23:05,51193503,1679520188
5080,33,5014.596538,4,117.0,48,0,3,3,4.233753,4.5588239999999995,4.3607253333,51193503,62547,2023-03-22 21:23:09,51193503,1679520197
5080,5,45.013887,4,118.0,48,0,3,3,41.097673,41.193683,41.143491,51193503,62763,2023-03-22 21:23:06,51193503,1679520193
5080,15,77.880363,4,115.0,48,0,3,3,19.687173,21.634487,20.7402376667,51193503,63015,2023-03-22 21:23:04,51193503,1679520187
5080,35,46.625451,4,118.0,48,0,3,3,7.278421,7.394035,7.3221863333,51193503,63089,2023-03-22 21:23:05,51193503,1679520186
5080,50,77.516652,4,122.0,48,0,3,3,8.997409,9.072697,9.030668,51193503,6323,2023-03-22 21:23:04,51193503,1679520187
5080,54,16.097533,4,113.0,48,0,3,3,10.882598999999999,11.147005,11.004096,51193503,6426,2023-03-22 21:23:07,51193503,1679520193
5080,6,190.02491,4,117.0,48,0,3,3,42.238125,42.492824,42.3471576667,51193503,6429,2023-03-22 21:23:11,51193503,1679520200
5080,28,11.657892,4,58.0,48,0,3,3,7.436574,7.47751,7.4510493333,51193503,6446,2023-03-22 21:23:04,51193503,1679520193
5080,38,10.816155,4,57.0,48,0,3,3,6.984171,7.101208,7.0509503333,51193503,6559,2023-03-22 21:23:07,51193503,1679520195
5080,17,14.01641,4,120.0,48,0,3,3,1.471152,1.551925,1.5157063333,51193503,6657,2023-03-22 21:23:11,51193503,1679520200
5080,25,67.802809,4,117.0,48,0,3,3,64.140091,64.245102,64.1890673333,51193503,6815,2023-03-22 21:23:04,51193503,1679520185
5080,24,102.595447,4,118.0,48,0,3,3,24.012586,24.142386,24.0635526667,51193503,6827,2023-03-22 21:23:08,51193503,1679520189
5080,64,24.04974,4,109.0,48,0,3,3,15.534995,15.685446,15.6350646667,51193503,6837,2023-03-22 21:23:04,51193503,1679520186
5080,56,41.169498,4,121.0,48,0,3,3,0.858332,1.186594,1.009962,51193503,6846,2023-03-22 21:23:04,51193503,1679520185
5080,66,14.939827,4,59.0,48,0,3,3,12.865938,12.93922,12.8946433333,51193503,6900,2023-03-22 21:23:04,51193503,1679520195
4790,1,59.0,4,60.0,48,0,3,3,6.984962,7.390466,7.2401936667,51193503,705,2023-03-22 21:23:03,51193503,1679520192
5080,22,20.120928,4,117.0,48,0,3,3,16.684954,16.721669,16.7020363333,51193503,7056,2023-03-22 21:23:04,51193503,1679520186
5080,2,9.262259,4,121.0,48,0,3,3,5.478796,5.515768,5.4942056667,51193503,7079,2023-03-22 21:23:04,51193503,1679520188
5080,41,14999.15767,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,51193503,7174,2023-03-22 21:23:15,51193503,1679520199
4790,13,59.0,4,62.0,48,0,3,3,2.408449,2.527489,2.455553,51193503,751,2023-03-22 21:23:06,51193503,1679520187
4790,36,59.0,4,58.0,48,0,3,3,12.578307,12.738819,12.632835,51193503,889,2023-03-22 21:23:04,51193503,1679520185
5080,4559852,13.73227,4,118.0,48,0,3,3,1.068493,1.157179,1.1269973333,51193503,1001414,2023-03-22 21:24:41,51193503,1679520186
5080,40215811,36.329716,4,122.0,48,0,3,3,0.689461,0.887168,0.771346,51193786,1002503,2023-03-22 21:33:01,51193786,1679521397
5080,82,6.791992,4,119.0,48,0,3,3,2.163601,2.2979469999999997,2.250033,51193786,1000070,2023-03-22 21:43:16,51193786,1679521397
5040,35,21.487928,4,113.0,48,0,3,3,8.533084,8.593119,8.5725893333,51193786,1000232,2023-03-22 21:43:16,51193786,1679521397
5080,33,91.920422,4,61.0,48,0,3,3,6.079217,6.909806,6.6264986667,51193786,1000537,2023-03-22 21:43:15,51193786,1679521398
5080,17,16.05994,4,121.0,48,0,3,3,0.610197,0.627481,0.6169296667,51193786,1000613,2023-03-22 21:43:16,51193786,1679521396
5040,2,53.502826,4,114.0,48,0,3,3,67.494711,67.704992,67.5758223333,51193786,1000869,2023-03-22 21:43:16,51193786,1679521397
5040,78,6.9425989999999995,4,116.0,48,0,3,3,1.144949,1.264025,1.2204253333,51193786,1000981,2023-03-22 21:43:16,51193786,1679521396
5080,11,52.717993,4,55.0,48,0,3,3,18.454523,18.74102,18.6075096667,51193786,1001769,2023-03-22 21:43:16,51193786,1679521397
5080,1,10.424271,4,118.0,48,0,3,3,2.426679,2.571301,2.5011336667,51193786,1002134,2023-03-22 21:43:16,51193786,1679521397
5020,12,62.135484,4,115.0,48,0,3,3,33.770904,33.864458,33.804419,51193786,1002189,2023-03-22 21:43:16,51193786,1679521397
5020,37,19.703064,4,121.0,48,0,3,3,11.964929,12.118441,12.031162,51193786,1002216,2023-03-22 21:43:15,51193786,1679521396
5040,41,105.745448,4,119.0,48,0,3,3,10.520956,10.581543,10.5416913333,51193786,1002508,2023-03-22 21:43:16,51193786,1679521397
5020,14,10.005707,4,112.0,48,0,3,3,305.96306,305.996332,305.9830803333,51193786,1002660,2023-03-22 21:43:16,51193786,1679521396
5020,10,16.91458,4,119.0,48,0,3,3,3.011402,3.254559,3.129027,51193786,1002787,2023-03-22 21:43:16,51193786,1679521397
5030,19,16.10543,4,56.0,48,0,3,3,13.623588,13.647204,13.6340306667,51193786,1002900,2023-03-22 21:43:16,51193786,1679521396
5030,58,8.936636,4,122.0,48,0,3,3,0.8612700000000001,15.349450000000001,5.6965906667,51193786,1003045,2023-03-22 21:43:16,51193786,1679521397
5040,50,21.953562,4,122.0,48,0,3,3,6.604582,6.847045,6.697359,51193786,1003335,2023-03-22 21:43:16,51193786,1679521396
5080,57,537.972586,4,114.0,48,0,3,3,20.795524,77.223753,48.1475376667,51193786,1003468,2023-03-22 21:43:17,51193786,1679521398
5040,4843983,21.553139,4,57.0,48,0,3,3,12.006881,12.071705,12.03793,51193786,1004006,2023-03-22 21:43:20,51193786,1679521398
5040,5,24.752459,4,58.0,48,0,3,3,19.546292,19.718482,19.6185763333,51193786,1004050,2023-03-22 21:43:16,51193786,1679521397
5040,39,0.6751539999999999,4,118.0,48,0,3,3,0.799819,0.832521,0.8187013333000001,51193786,1004307,2023-03-22 21:43:16,51193786,1679521396
5080,57,27.729696,4,60.0,48,0,3,3,1.3686,1.512435,1.4338753333,51193786,1004481,2023-03-22 21:43:16,51193786,1679521396
5040,56,36.833187,4,118.0,48,0,3,3,17.676911,17.68988,17.6827963333,51193786,1004782,2023-03-22 21:43:16,51193786,1679521397
5040,40,36.68058,4,113.0,48,0,3,3,25.17154,25.699676,25.4462713333,51193786,1004857,2023-03-22 21:43:16,51193786,1679521398
5080,43,46.048759,4,119.0,48,0,3,3,37.915114,37.953424,37.9338376667,51193786,1004908,2023-03-22 21:43:16,51193786,1679521397
5080,33,34.96057,4,118.0,48,0,3,3,19.548258,25.240627,22.8979483333,51193786,1005401,2023-03-22 21:43:16,51193786,1679521396
5080,54,53.174314,4,114.0,48,0,3,3,33.095959,33.208214,33.147312,51193786,1005505,2023-03-22 21:43:16,51193786,1679521396
5080,28,44.518448,4,110.0,48,0,3,3,10.370392,10.628661,10.463836,51193786,10221,2023-03-22 21:43:17,51193786,1679521396
5080,75,17.312237,4,122.0,48,0,3,3,7.07124,7.590069,7.2858076667,51193786,11166,2023-03-22 21:43:16,51193786,1679521396
5080,43,2.477295,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,51193786,11374,2023-03-22 21:43:12,51193786,1679521393
